sub_id,user_id,start_date,end_date,price
704180,2020,2020-08-05,2020-09-05,0
790264,33971,2021-02-23,2022-02-23,0
789734,3536,2021-03-08,2021-03-15,0
789859,6598,2021-02-18,2022-02-18,"6,13"
729642,9372,2020-10-14,2020-10-29,0
789989,31279,2021-02-20,2021-03-07,0
787960,10116,2020-11-06,2021-11-06,"4,25"
789911,34361,2021-02-19,2021-02-26,0
789504,25738,2021-02-10,2021-06-10,"9,25"
733115,13521,2020-10-19,2020-11-02,0
704542,2217,2020-08-05,2020-09-05,0
789694,13078,2021-02-14,2021-06-14,"9,25"
791509,4398,2021-03-15,2022-03-15,0
790429,31233,2021-02-26,2022-02-26,0
788034,11316,2020-11-18,2021-11-18,"4,25"
788239,18048,2021-01-19,2022-01-19,0
790041,34467,2021-02-21,2021-02-28,0
751053,29716,2020-11-23,2020-12-08,0
790435,31219,2021-02-26,2022-02-26,0
704748,2243,2020-08-05,2020-09-05,0
706640,3088,2020-08-05,2020-09-05,0
716146,9401,2020-08-05,2020-09-05,0
788429,31488,2021-02-09,2022-02-09,0
789629,13736,2021-02-13,2022-02-13,"6,13"
789401,33170,2021-02-09,2021-05-10,"15,08"
751059,29776,2020-11-23,2020-12-08,0
790649,31339,2021-02-28,2022-02-28,0
790288,29433,2021-02-23,2021-06-23,"15,08"
788432,33630,2021-01-24,2022-01-24,0
790110,33638,2021-02-21,2021-03-08,0
789715,33698,2021-02-15,2021-03-02,0
791017,31279,2021-03-07,2021-06-04,"9,25"
790690,31713,2021-02-28,2021-03-15,0
702326,96,2020-08-05,2021-08-05,0
789555,29996,2021-03-09,2021-06-06,"15,08"
789832,32934,2021-02-17,2021-03-04,0
704338,2401,2020-08-05,2020-09-05,0
729939,11111,2020-10-15,2020-10-30,0
751718,7336,2020-11-27,2021-06-27,"7,58"
733341,13821,2020-10-19,2020-11-02,0
790997,31953,2021-03-05,2021-03-20,0
787770,6888,2020-09-08,2021-09-08,"4,25"
791679,34026,2021-03-21,2021-04-05,0
707028,3855,2020-08-05,2020-09-05,0
751990,28576,2020-11-29,2021-06-29,"7,58"
733361,13881,2020-10-19,2020-11-02,0
787774,6708,2020-09-09,2021-09-09,"4,25"
791829,34566,2021-03-28,2021-06-28,"15,08"
790433,34361,2021-02-26,2022-02-26,0
729932,9971,2020-10-15,2021-06-14,"11,75"
730452,9912,2020-10-19,2020-11-03,0
707085,3915,2020-08-05,2020-09-05,0
716669,9221,2020-08-05,2020-09-05,0
787840,3348,2020-10-13,2021-10-13,"4,25"
791175,34566,2021-03-13,2021-03-28,0
729285,10931,2020-10-12,2020-10-27,0
730331,9792,2020-10-18,2020-11-02,0
752077,30376,2020-11-29,2020-12-14,0
791910,33366,2021-03-29,2021-06-29,0
706983,3448,2020-08-05,2020-09-05,0
790648,34467,2021-02-28,2022-02-28,0
729431,10991,2020-10-13,2020-10-28,0
730290,3072,2020-10-18,2021-06-17,"7,58"
707217,4035,2020-08-05,2020-09-05,0
752149,30556,2020-11-29,2020-12-14,0
787952,2748,2020-11-05,2021-11-05,"4,25"
791035,33638,2021-03-08,2022-03-08,"6,13"
790304,33756,2021-02-24,2022-02-24,0
730500,11711,2020-10-19,2020-11-02,0
730273,9612,2020-10-18,2020-11-02,0
751664,28396,2020-11-27,2021-01-27,"11,75"
792539,33717,2021-04-14,2021-04-29,0
790502,29299,2021-02-26,2021-06-26,0
791510,31713,2021-03-15,2021-06-12,"15,08"
790441,33813,2021-02-26,2022-02-26,0
730646,11591,2020-10-19,2020-11-02,0
730281,9672,2020-10-18,2020-11-02,0
791832,32073,2021-03-28,2021-06-28,"15,08"
706737,2805,2020-08-05,2020-09-05,0
791737,34774,2021-03-23,2021-04-07,0
752330,28636,2020-12-01,2021-01-31,"11,75"
788033,12048,2020-11-18,2021-11-18,"4,25"
730691,11831,2020-10-19,2020-11-02,0
730344,9852,2020-10-18,2020-11-02,0
706937,3502,2020-08-05,2020-09-05,0
791176,32073,2021-03-13,2021-03-28,0
788063,8688,2020-11-21,2021-11-21,"4,25"
790917,32934,2021-03-04,2021-04-01,"15,08"
707153,2954,2020-08-05,2020-09-05,0
707389,4335,2020-08-05,2020-09-05,0
717691,9761,2020-08-13,2020-08-28,0
788073,3588,2020-11-23,2021-11-23,"4,25"
790706,34677,2021-03-01,2021-06-29,0
707367,3005,2020-08-05,2020-09-05,0
706722,3006,2020-08-05,2020-09-05,0
706692,3009,2020-08-05,2020-09-05,0
730153,10031,2020-10-17,2021-10-17,"7,58"
730083,9492,2020-10-16,2020-10-31,0
734092,14421,2020-10-20,2020-11-03,0
791842,32253,2021-03-28,2021-04-12,0
791937,11449,2021-04-17,2021-06-17,0
706769,3183,2020-08-05,2020-09-05,0
707539,3065,2020-08-05,2020-09-05,0
751767,30136,2020-11-27,2020-12-12,0
792026,33425,2021-03-31,2021-05-31,0
707180,3682,2020-08-05,2020-09-05,0
791777,32193,2021-03-25,2021-06-25,0
788488,9288,2021-02-04,2022-02-04,0
790752,34781,2021-03-01,2021-06-29,0
790781,34200,2021-03-01,2021-03-16,0
706838,3243,2020-08-05,2020-09-05,0
730051,11171,2020-10-16,2020-10-31,0
707183,3133,2020-08-05,2020-09-05,0
791578,15679,2021-03-16,2021-06-13,"9,25"
791941,32313,2021-03-29,2021-06-29,0
718660,4481,2020-09-05,2021-09-05,"7,58"
792763,33161,2021-04-22,2021-07-21,0
790802,34833,2021-03-01,2021-06-29,0
706678,3187,2020-08-05,2020-09-05,0
730187,11231,2020-10-17,2020-11-01,0
707398,3194,2020-08-05,2020-09-05,0
706654,3219,2020-08-05,2020-09-05,0
719430,9821,2020-08-27,2020-09-11,0
788880,32628,2021-02-24,2022-02-24,0
792184,34026,2021-04-05,2021-06-05,"9,25"
790875,34885,2021-03-02,2021-05-30,0
707678,3245,2020-08-05,2020-09-05,0
706761,3249,2020-08-05,2020-09-05,0
731064,10392,2020-10-19,2020-11-02,0
707530,4635,2020-08-05,2020-09-05,0
752137,30436,2020-11-29,2020-12-14,0
734199,14661,2020-10-20,2020-11-03,0
719328,9761,2020-08-28,2021-01-28,"11,75"
706887,3286,2020-08-05,2020-09-05,0
788995,14808,2021-02-01,2022-02-01,0
792285,34774,2021-04-07,2021-06-07,"15,08"
706742,3295,2020-08-05,2020-09-05,0
706745,3248,2020-08-05,2020-09-05,0
730271,11351,2020-10-18,2020-11-02,0
791763,10099,2021-03-24,2021-06-24,"9,25"
792414,32253,2021-04-12,2021-06-12,"15,08"
707002,3350,2020-08-05,2020-09-05,0
706788,3355,2020-08-05,2020-09-05,0
791046,35032,2021-03-08,2021-06-05,0
707082,4384,2020-08-05,2020-09-05,0
707013,3366,2020-08-05,2020-09-05,0
706871,3367,2020-08-05,2020-09-05,0
707653,4755,2020-08-05,2020-09-05,0
752180,30616,2020-11-29,2020-12-14,0
734255,14781,2020-10-20,2020-11-03,0
707723,3982,2020-08-05,2020-09-05,0
706715,3383,2020-08-05,2020-09-05,0
706763,3387,2020-08-05,2020-09-05,0
708053,4228,2020-08-05,2020-09-05,0
719879,9881,2020-09-01,2020-09-16,0
788892,32924,2021-01-30,2022-01-30,"6,13"
792662,34929,2021-04-19,2021-06-19,"15,08"
791508,3536,2021-03-15,2022-03-15,0
707213,3426,2020-08-05,2020-09-05,0
730370,11531,2020-10-18,2020-11-02,0
707727,3434,2020-08-05,2020-09-05,0
793380,34108,2021-05-01,2021-05-15,0
707568,3444,2020-08-05,2020-09-05,0
706826,3510,2020-08-05,2020-09-05,0
720350,3281,2020-09-05,2021-09-05,"7,58"
707333,3464,2020-08-05,2020-09-05,0
707446,3465,2020-08-05,2020-09-05,0
792167,34929,2021-04-04,2021-04-19,0
706822,3471,2020-08-05,2020-09-05,0
707052,3603,2020-08-05,2020-09-05,0
707684,3493,2020-08-05,2020-09-05,0
752367,30736,2020-12-01,2020-12-16,0
707472,3497,2020-08-05,2020-09-05,0
793084,33888,2021-04-26,2021-05-11,0
791958,31939,2021-03-29,2021-04-29,"15,08"
707122,3566,2020-08-05,2020-09-05,0
706747,3509,2020-08-05,2020-09-05,0
720459,7481,2020-09-06,2021-09-06,"7,58"
706895,3527,2020-08-05,2020-09-05,0
707149,3534,2020-08-05,2020-09-05,0
707042,3540,2020-08-05,2020-09-05,0
707717,3553,2020-08-05,2020-09-05,0
707877,3554,2020-08-05,2020-09-05,0
753083,28996,2020-12-05,2021-12-05,"7,58"
793396,34163,2021-05-01,2021-05-16,0
791172,31939,2021-03-13,2021-03-28,0
707102,3563,2020-08-05,2020-09-05,0
707644,3564,2020-08-05,2020-09-05,0
707294,3575,2020-08-05,2020-09-05,0
720401,6941,2020-09-05,2021-09-05,"9,25"
792323,35072,2021-04-08,2021-06-08,0
791970,35214,2021-03-30,2021-04-30,"15,08"
707410,3606,2020-08-05,2020-09-05,0
791822,32119,2021-03-27,2021-04-11,0
707387,3635,2020-08-05,2020-09-05,0
720983,9821,2020-09-11,2021-09-11,"9,25"
706952,3652,2020-08-05,2020-09-05,0
707322,4684,2020-08-05,2020-09-05,0
707885,15,2020-08-05,2020-09-05,0
707276,3683,2020-08-05,2020-09-05,0
707803,3684,2020-08-05,2020-09-05,0
708352,4528,2020-08-05,2020-09-05,0
720396,5561,2020-09-05,2021-06-05,"7,58"
707728,3704,2020-08-05,2020-09-05,0
707695,3710,2020-08-05,2020-09-05,0
791536,35214,2021-03-15,2021-03-30,0
707362,4744,2020-08-05,2020-09-05,0
706942,3668,2020-08-05,2020-09-05,0
706638,3740,2020-08-05,2020-09-05,0
708119,4342,2020-08-05,2020-09-05,0
707260,3806,2020-08-05,2020-09-05,0
706997,3810,2020-08-05,2020-09-05,0
720483,9401,2020-09-06,2020-11-06,"7,58"
788982,34406,2021-02-01,2021-05-02,0
707719,3774,2020-08-05,2020-09-05,0
791559,35258,2021-03-16,2021-03-31,0
791555,34200,2021-03-16,2021-06-13,"15,08"
707407,4804,2020-08-05,2020-09-05,0
707546,3786,2020-08-05,2020-09-05,0
707155,3787,2020-08-05,2020-09-05,0
731126,12131,2020-10-19,2020-11-02,0
752426,28696,2020-12-02,2021-06-01,"11,75"
791861,32179,2021-03-29,2021-06-29,0
706914,3809,2020-08-05,2020-09-05,0
793023,30693,2021-04-23,2022-04-23,0
707976,3817,2020-08-05,2020-09-05,0
720644,7361,2020-09-07,2021-06-07,"11,75"
789733,9828,2021-02-15,2022-02-15,0
792597,35252,2021-04-15,2021-06-15,0
706978,3839,2020-08-05,2020-09-05,0
706729,3841,2020-08-05,2020-09-05,0
707329,3849,2020-08-05,2020-09-05,0
752508,20236,2020-12-02,2021-06-01,"11,75"
734530,15261,2020-10-20,2020-11-03,0
707499,3863,2020-08-05,2020-09-05,0
707338,3867,2020-08-05,2020-09-05,0
708049,3877,2020-08-05,2020-09-05,0
706686,3882,2020-08-05,2020-09-05,0
707820,3885,2020-08-05,2020-09-05,0
707514,3891,2020-08-05,2020-09-05,0
707434,3895,2020-08-05,2020-09-05,0
791613,35346,2021-03-17,2021-04-01,0
793782,34108,2021-05-15,2022-05-15,0
734536,15321,2020-10-20,2020-11-03,0
708246,4522,2020-08-05,2020-09-05,0
707565,3923,2020-08-05,2020-09-05,0
707297,3986,2020-08-05,2020-09-05,0
793568,31053,2021-05-06,2021-06-05,"15,08"
721582,9881,2020-09-16,2021-03-19,"11,75"
793486,28789,2021-05-07,2022-05-07,"6,13"
707492,3955,2020-08-05,2020-09-05,0
791680,35389,2021-03-21,2021-04-05,0
707335,4017,2020-08-05,2020-09-05,0
792650,35126,2021-04-18,2021-05-18,0
707412,4143,2020-08-05,2020-09-05,0
707605,3966,2020-08-05,2020-09-05,0
708125,5295,2020-08-05,2020-09-05,0
708694,4828,2020-08-05,2020-09-05,0
793669,32850,2021-05-11,2021-06-10,"15,08"
707864,4010,2020-08-05,2020-09-05,0
707535,4015,2020-08-05,2020-09-05,0
707298,4019,2020-08-05,2020-09-05,0
707536,5044,2020-08-05,2020-09-05,0
708661,4025,2020-08-05,2020-09-05,0
707441,4027,2020-08-05,2020-09-05,0
708115,4034,2020-08-05,2020-09-05,0
752461,30856,2020-12-02,2020-12-17,0
793750,34379,2021-05-13,2021-06-12,0
792162,11779,2021-04-03,2021-06-03,0
707679,4043,2020-08-05,2020-09-05,0
707300,4110,2020-08-05,2020-09-05,0
707454,4058,2020-08-05,2020-09-05,0
722425,3641,2020-09-19,2021-06-22,"11,75"
707377,4066,2020-08-05,2020-09-05,0
789692,22548,2021-02-14,2021-06-14,"9,25"
792729,35171,2021-04-20,2021-04-27,0
706947,4082,2020-08-05,2020-09-05,0
707622,4087,2020-08-05,2020-09-05,0
707566,4089,2020-08-05,2020-09-05,0
752527,30916,2020-12-02,2020-12-17,0
708499,4097,2020-08-05,2020-09-05,0
792397,32119,2021-04-11,2021-06-11,"15,08"
708498,4702,2020-08-05,2020-09-05,0
706886,4105,2020-08-05,2020-09-05,0
707432,4166,2020-08-05,2020-09-05,0
793102,32850,2021-04-26,2021-05-11,0
707463,4118,2020-08-05,2020-09-05,0
708206,4124,2020-08-05,2020-09-05,0
706675,4073,2020-08-05,2020-09-05,0
707606,4135,2020-08-05,2020-09-05,0
707714,4146,2020-08-05,2020-09-05,0
707649,4167,2020-08-05,2020-09-05,0
792548,35034,2021-04-14,2021-04-29,0
707007,4202,2020-08-05,2020-09-05,0
707599,4383,2020-08-05,2020-09-05,0
707750,4207,2020-08-05,2020-09-05,0
707324,4148,2020-08-05,2020-09-05,0
707658,4209,2020-08-05,2020-09-05,0
794050,17898,2021-05-23,2021-06-23,"9,25"
792236,32419,2021-04-06,2021-04-21,0
708211,4232,2020-08-05,2020-09-05,0
707475,4317,2020-08-05,2020-09-05,0
792224,32934,2021-04-05,2021-05-06,"15,08"
707301,4261,2020-08-05,2020-09-05,0
707633,4443,2020-08-05,2020-09-05,0
707754,5284,2020-08-05,2020-09-05,0
707347,4208,2020-08-05,2020-09-05,0
708594,4882,2020-08-05,2020-09-05,0
707937,4283,2020-08-05,2020-09-05,0
707458,4289,2020-08-05,2020-09-05,0
707664,4299,2020-08-05,2020-09-05,0
707681,4306,2020-08-05,2020-09-05,0
793397,35647,2021-05-01,2021-05-16,0
707627,4315,2020-08-05,2020-09-05,0
707529,4319,2020-08-05,2020-09-05,0
707777,4503,2020-08-05,2020-09-05,0
707675,4410,2020-08-05,2020-09-05,0
707280,4351,2020-08-05,2020-09-05,0
793150,32909,2021-04-27,2021-06-27,0
708706,4357,2020-08-05,2020-09-05,0
707989,4358,2020-08-05,2020-09-05,0
727622,10121,2020-10-07,2020-10-22,0
792649,34627,2021-04-18,2021-06-18,"15,08"
707640,4380,2020-08-05,2020-09-05,0
707787,4386,2020-08-05,2020-09-05,0
732790,11652,2020-10-19,2020-11-02,0
752936,31216,2020-12-04,2020-12-19,0
793802,34163,2021-05-16,2021-06-15,"15,08"
707500,4409,2020-08-05,2020-09-05,0
708374,4412,2020-08-05,2020-09-05,0
728194,9221,2020-10-09,2025-10-09,0
790968,34977,2021-03-05,2021-03-20,0
